V1	V2
100705749	GO:0000266,GO:0000166,GO:0016020,GO:0016787,GO:0005739,GO:0005737,GO:0005794,GO:0030054,GO:0003924,GO:0005525,GO:0045202,GO:0031410,GO:0005777,GO:0005829,GO:0005741,GO:0008289,GO:0005905,GO:0016559,GO:0048511,GO:0012505,GO:0030672
100705750	GO:0046872,GO:0008270,GO:0006355,GO:0005634,GO:0043565,GO:0031674
100705751	GO:0046872,GO:0001525
100705753	GO:0016020,GO:0016021
100705754	GO:0016020,GO:0016021,GO:0005886,GO:0004930,GO:0007165,GO:0007186,GO:0045028,GO:0035589,GO:0030321
100705755	GO:0016020,GO:0016021,GO:0006811,GO:0006813,GO:0005267,GO:0071805
100705757	GO:0006629,GO:0008081
100705758	GO:0006520,GO:0030170,GO:0003941
100705759	GO:0004127,GO:0004017,GO:0006139,GO:0019205,GO:0005524,GO:0016301,GO:0016740,GO:0016310,GO:0046940,GO:0004550,GO:0006165
100705760	GO:0051015,GO:0005515,GO:0032401,GO:0045176
100705763	GO:0005432,GO:0006816,GO:0007154,GO:0055085,GO:0016021,GO:0016020,GO:0046872,GO:0005886,GO:0006811,GO:0006814,GO:0035725,GO:0015297,GO:0005516
100705764	GO:0000166,GO:0005524,GO:0003779,GO:0051015,GO:0003774,GO:0016459,GO:0005515,GO:0032836,GO:0072015,GO:0003094,GO:0032835,GO:0072104
100705765	
100705766	GO:0005525
100705767	GO:0016021,GO:0016020,GO:0015293,GO:0055085
100705769	GO:0005634,GO:0006397,GO:0008380
100705772	GO:0098609
100705773	GO:0017053,GO:0005634,GO:0006351,GO:0051726
100705774	GO:0051726,GO:0005634,GO:0005737,GO:0005856,GO:0051301,GO:0005515,GO:0005814
100705775	GO:0005840,GO:0006412,GO:0003735
100705776	GO:0016020,GO:0016021,GO:0000139,GO:0008643
100705778	GO:0046872,GO:0055114,GO:0015035,GO:0051536,GO:0009055
100705779	GO:0016020,GO:0016021,GO:0004930,GO:0007186
100705784	GO:0046626,GO:0030833,GO:0007009,GO:0005515
100705785	GO:0016020,GO:0016021,GO:0006811,GO:1902600,GO:0055085,GO:0006812,GO:0006814,GO:0035725,GO:0015297,GO:0015299,GO:0015385,GO:0006885,GO:0042539
100705787	GO:0007219,GO:0046872,GO:0016567,GO:0008270,GO:0016740,GO:0005737,GO:0061630
100705789	GO:0016020,GO:0016021,GO:0004252,GO:0006508,GO:0005615
100705792	
100705793	GO:0006633,GO:0006629,GO:0006631
100705797	GO:0003723,GO:0003676,GO:0003729
100705800	GO:0016020,GO:0016021
100705802	GO:0071391,GO:0005789,GO:0016020,GO:0016021,GO:0005783
100705803	GO:0004984,GO:0007186,GO:0004930,GO:0016021
100705804	GO:0008270,GO:0016787,GO:0005634,GO:0030955,GO:0033558,GO:0042903,GO:0001525,GO:0002244,GO:0006476,GO:0060216,GO:0090042
100705811	
100705812	
100705814	GO:0004386,GO:0003676,GO:0005524,GO:0000166,GO:0016787,GO:0003724
100705815	GO:0010951,GO:0004869
100705816	GO:0006396,GO:0003676,GO:0003723,GO:0005634,GO:0006397,GO:0008380
100705817	GO:0007626,GO:0031413,GO:0050881,GO:0005739
100705818	GO:0000166,GO:0005524,GO:0016310,GO:0004594,GO:0015937,GO:0001878
100705820	GO:0007507,GO:0006468,GO:0005524,GO:0004672
100705822	
100705823	GO:0005861
100705824	GO:0005509
100705826	GO:0016740,GO:0016020,GO:0016021,GO:0005975,GO:0008146,GO:0000139
100705827	GO:0016020,GO:0016021,GO:0006955,GO:0005164,GO:0030903,GO:0045919,GO:0005622,GO:0005515
100705828	
100705829	GO:0004935,GO:0007186,GO:0004930,GO:0016021
100705830	GO:0016020,GO:0016021,GO:0030215,GO:0005515
100705831	
100705833	
100705834	GO:0046872
100705835	GO:0016020,GO:0016021,GO:0008270
100705836	GO:0016020,GO:0016021,GO:0006811,GO:0005452,GO:0008509,GO:0006820,GO:0015698,GO:0030218,GO:0035162,GO:0098656,GO:0015301
100705837	GO:0016020,GO:0016021,GO:0030054,GO:0071205,GO:0033270,GO:0030913,GO:0033010
100705840	GO:0046872,GO:0008270,GO:0006355,GO:0005634,GO:0003677,GO:0003700,GO:0043565,GO:0006357,GO:0030097,GO:0000981,GO:0003190,GO:0021514,GO:0035912,GO:0048821,GO:0060215
100705841	GO:0005634,GO:0005515
100705843	GO:0016020,GO:0016021,GO:0005886,GO:0006811,GO:0022857,GO:0055085,GO:0005515
100705845	GO:0015269,GO:0006813,GO:0016020
100705846	GO:0005044,GO:0005764,GO:0016020,GO:0016021,GO:0006897
100705848	
100705854	GO:0055114,GO:0016491,GO:0016620
100705855	
100705857	GO:1905515,GO:0016020,GO:0005886,GO:0005737,GO:0005856,GO:0034464,GO:0005815,GO:0005929,GO:0042995,GO:0060170,GO:0005515,GO:0007368,GO:0070121,GO:0060271,GO:0007369,GO:0046907,GO:0032402,GO:0051877
100705859	GO:0016020,GO:0016021,GO:0032836,GO:0039022,GO:0072015,
100705862	GO:0055085,GO:0022857,GO:0016021
100705865	GO:0016020,GO:0016021,GO:0003094,GO:0010506,GO:0070293
100705867	GO:0005634,GO:0006357,GO:0016592
100705868	GO:0006355,GO:0003677,GO:0005634,GO:0007275,GO:0006357,GO:0000981
100705870	GO:0046872,GO:0016787,GO:0005975,GO:0016791,GO:0016311,GO:0006094,GO:0042578,GO:0042132
100705873	GO:0016740,GO:0016765,GO:0050908,GO:0042462
100705874	GO:0090481,GO:0015165,GO:0016020,GO:0016021,GO:0000139,GO:0008643
100705875	GO:0006886
100705876	GO:0016020,GO:0016021,GO:0005739,GO:0043065,GO:0005740
100705877	GO:0005509
100705878	GO:0018342,GO:0008318,GO:0018215
100705879	GO:0055114,GO:0016491,
100705880	GO:0005515
100705882	GO:0005739,GO:0003735,GO:0006412,GO:0005840
100705883	GO:0008234,GO:0006508
100705890	GO:0003676,
100705895	GO:0016020,GO:0016021,GO:0016787,GO:0006508,GO:0008236
100705897	GO:0005576,GO:0008083,GO:0005104,GO:0008543,GO:0051781,GO:0007368,GO:0060271,GO:0070121
100705898	GO:0033179,GO:1902600,GO:0015078,GO:0060041,GO:0001947,GO:0046688,GO:0035675,GO:0039022,GO:0003406,GO:0008057,GO:0032438,GO:0060271,GO:0070986,GO:0006811
100705900	GO:0031625,GO:0006511,GO:0016740,GO:0046872,GO:0016567,GO:0005737
100705901	
100705908	GO:0007338
100705909	GO:0006355,GO:0003677,GO:0005634,GO:0005737,GO:0006915,GO:0007275,GO:0006357,GO:0000981,GO:0048793,GO:0000976,GO:0045892,GO:0003700
100705910	
100705911	GO:0016020,GO:0016021,GO:0004930,GO:0007186
100705912	GO:0000981,GO:0003677,GO:0006355
100705914	GO:0006355,GO:0005634,GO:0046983,GO:0030374,GO:0003713,GO:0035257,GO:0045893
100705916	GO:0046872,GO:0016020,GO:0016021,GO:0016491,GO:0055114,GO:0005507,GO:0007601,GO:0008131,GO:0048038,GO:0009308
100705918	GO:0048854,GO:0070654,GO:0017015,GO:0021797,GO:0048385,GO:0072091,GO:0003677,GO:0006355,GO:0046530
100705920	GO:0030593,GO:0009617,GO:0055113,GO:0006954,GO:0008237,GO:0008270,GO:0006508,GO:0046872,GO:0016787,GO:0008233,GO:0005737,GO:0019370,GO:0004463
100705921	GO:0000062,GO:0005515
100705923	GO:0043565,GO:0003700,GO:0006355,GO:0008270,GO:1904888,GO:0001946,GO:0055013,GO:0060841,GO:0060838,GO:0046872,GO:0003677,GO:0005634
100705924	GO:0046872
100705925	GO:0005515,GO:0008270,GO:0005576,GO:0046872,GO:0090729,GO:0035821
100705930	
100705932	GO:0005737,GO:0016787,GO:0005829
100705933	GO:0045121,GO:0016020,GO:0045056
100705935	GO:0003676,GO:0003723,GO:0005737
100705937	GO:0006890,GO:0016021,GO:0016020
100705938	GO:0018216,GO:0016274,,GO:0016740,GO:0008168,GO:0032259,GO:0035246
100705941	GO:0016020,GO:0016021,GO:0005886,GO:0004930,GO:0007165,GO:0007186,GO:0045202,GO:0005887,GO:0006939,GO:0042310,GO:0004993,GO:0098664,GO:0007268,GO:0007623
100705942	GO:0004252,GO:0006508
100705944	GO:0006355,GO:0003677,GO:0005634,GO:0003700,GO:0043565,GO:0019904,GO:0008134
100705945	GO:0005634,GO:0005737,GO:0005525
100705946	
100705947	GO:0045261,GO:0046933,GO:0015986,GO:0016020,GO:0006811,GO:0006754
100705948	,GO:0016740,GO:0016020,GO:0016021,GO:0030246,GO:0016757,GO:0006486,GO:0005794,GO:0000139,GO:0018215,GO:0004653
100705949	GO:0005089,GO:0007411,GO:0007417,GO:0005085,GO:0050790,GO:0035023
100705952	GO:0006836,GO:0019905
100705953	GO:0004888,GO:0002224,GO:0006955,GO:0007165,GO:0005515,GO:0016021,GO:0016020,GO:0005737,GO:0002376,GO:0045087,GO:0006954
100705955	GO:0016020,GO:0016021
100705957	GO:0007264,GO:0005525,GO:0003924
100705958	GO:0016791
100705959	GO:0048884,GO:0006897,GO:0035315,GO:0048839,GO:0050974,GO:1903076,GO:2000649,GO:0030276,GO:0030131,GO:0030117,GO:0006886,GO:0015031,GO:0016192,GO:0005515,GO:0016020
100705960	GO:0016787,GO:0005737,GO:0003779,GO:0004721,GO:0004725,GO:0016791,GO:0006470,GO:0016311,GO:0035335,GO:0008138,GO:0030837,GO:0004722,GO:0106306,GO:0106307
100705962	GO:0000166,GO:0005524,GO:0046872,GO:0016787,GO:0003678,GO:0004386,GO:0032508,GO:0016581,GO:0042826,GO:0001103,GO:0031101
100705963	GO:0005929,GO:0042995,GO:0005576,GO:0003351,GO:0007368,GO:0032006,GO:0042073,GO:0042462,GO:0045494,GO:0060271,GO:1905515,
100705964	GO:0097428,GO:0005198,GO:0051536
100705965	GO:0006470,GO:0016791,GO:0004725,GO:0016311,GO:0008138
100705966	
100705971	GO:0032958,GO:0016301,GO:0016740,GO:0016310
100705972	GO:0016020,GO:0006811,GO:0005743,GO:0015986,GO:0046933,GO:0006754
100705977	GO:0006511,GO:0016579,GO:0021551,GO:0004843,GO:0018215
100705978	GO:0006469,GO:0004862
100705982	GO:0005634,GO:0003729,GO:0006406,GO:0016607
100705986	GO:0008537,GO:0000502
100705987	GO:0035091,GO:0005515
100705988	GO:0007165,GO:0043087,GO:0005515,GO:0003094,GO:0072015
100705990	GO:0005515
100705993	GO:0001530,GO:0070891,GO:0050829,GO:0050830,GO:0016020
100705995	GO:0004298,GO:0005839,GO:0051603,GO:0004175,GO:0002376,GO:0016787,GO:0005634,GO:0008233,GO:0006508,GO:0005737,GO:0000502
100705997	
100705998	GO:0003824
100706000	GO:0008081,GO:0004114,GO:0007165,GO:0005515,GO:0046872,GO:0016787
100706002	GO:0030425,GO:0043025,GO:0038023,GO:0004970,GO:0015276,GO:0006811,GO:0005216,GO:0016020,GO:0016021,GO:0005886,GO:0034220,GO:0030054,GO:0035235,GO:0045202,GO:0045211
100706003	GO:0003723,GO:0003735,GO:0006412,GO:0005840,GO:0022625
100706004	
100706005	GO:0007165,GO:0005096,GO:0043087,GO:0043547,GO:0005515
100706008	GO:0046872,GO:0008270,GO:0016491,GO:0055114
100706009	GO:0046982,GO:0060319
100706010	GO:0006659,GO:0016740,GO:0016020,GO:0016021,GO:0006629,GO:0005783,GO:0005789,GO:0106245
100706011	GO:0006355,GO:0003677,GO:0005634,GO:0003700,GO:0007275,GO:0006357,GO:0000981
100706012	GO:0016740,GO:0016020,GO:0016021,GO:0008146,GO:0017095,GO:0001569,GO:0048048
100706013	GO:0016020,GO:0016787,GO:0005856,GO:0046856,GO:0002376,GO:0005829,GO:0042995,GO:0016607,GO:0005515,GO:0030027,GO:0030175
100706017	GO:0008410,GO:0046952,GO:0016740,GO:0005739,GO:0008260
100706018	GO:0016020,GO:0016021
100706020	GO:0006355,GO:0003677,GO:0005634,GO:0007275,GO:0006357,GO:0000981
100706023	GO:0016020,GO:0016021,GO:0016757,GO:0005794,GO:0000139,GO:0006486
100706025	GO:0046872
100706027	GO:0016020,GO:0016021,GO:0048916,GO:0048922,GO:0005515
100706028	GO:0004571,GO:0005975,GO:0005509,GO:0016020,GO:0016787,GO:0016798,GO:0008152
100706031	GO:0016020,GO:0016021
100706032	GO:0005515
100706033	
100706034	
100706036	GO:0042626,GO:0016887,GO:0055085,GO:0005524,GO:0016021,GO:0000166,GO:0016020
100706037	GO:0016126,GO:0016628,GO:0016020,GO:0055114,GO:0016021,GO:0016491,GO:0006629,GO:0006694,GO:0006695,GO:0008202,GO:0008203
100706038	GO:0005525,GO:0003924
100706039	GO:0046872,GO:0005515,GO:0008270
100706041	GO:0016020,GO:0016021
100706043	GO:0016702,GO:0046872,GO:0005506,GO:0005515,GO:0055114
100706044	GO:0005515
100706045	GO:0003677,GO:0016021,GO:0016740,GO:0016020,GO:0005634,GO:0006629,GO:0007275,GO:0005783,GO:0005789,GO:0006665
100706047	
100706048	
100706052	GO:0016491,GO:0055114,GO:0035999,GO:0004489,GO:0006555
100706053	
100706054	GO:0016567,GO:0004842,GO:0016740,GO:0046872,GO:0016020,GO:0016021
100706055	GO:0016567,GO:0032868,GO:0035162,GO:0035556,GO:0042509,GO:0046426,GO:0051896,GO:0060042,GO:0060334,GO:0060336,GO:2000406,GO:0005737,GO:0040008,GO:0009968
100706056	GO:0006468,GO:0005524,GO:0004672
100706059	GO:0006338,GO:0003677,GO:0005634,GO:0007275
100706062	GO:0016020,GO:0016021
100706063	GO:0016020,GO:0016021,GO:0030215,GO:0005515
100706073	GO:0016020,GO:0016021,GO:0015293,GO:0055085
100706074	GO:0006836,GO:0019905
100706075	GO:0030030
100706078	GO:0046872,GO:0008270,GO:0003676
100706079	GO:0006813,GO:0005249,GO:0006811,GO:0005216,GO:0055085,GO:0016020,GO:0016021,GO:0005886,GO:0034220,GO:0071805,GO:0005272,GO:0006814,GO:0035725
100706080	GO:0016624,GO:0016491,GO:0055114,GO:0003826,GO:0003863,GO:0009083
100706082	GO:0046872,GO:0008270,GO:0016787,GO:0008233,GO:0006508,GO:0008237,GO:0004222,GO:0031012,GO:0097374,GO:0016021
100706083	GO:0006857,GO:0055085,GO:0022857,GO:0016020,GO:0016021,GO:0015293
100706085	
100706087	GO:0005861
100706088	GO:0003677,GO:0005634,GO:0046983,GO:0000977,GO:0045944
100706089	GO:0016740,GO:0016020,GO:0016021,GO:0005975,GO:0008146,GO:0000139
100706090	GO:0046872,GO:0006355,GO:0003677,GO:0005634,GO:0007275,GO:0006357,GO:0000981,GO:0021521
100706092	GO:0050767,GO:0060041,GO:0051726,GO:0030901,GO:0007346,GO:0061074,GO:0000981,GO:0003677,GO:0006355
100706093	GO:0051726,GO:0005634
100706094	GO:0016021,GO:0005515
100706095	GO:0007186,GO:0004930,GO:0016021,GO:0016020,GO:0005886,GO:0007165
100706096	GO:0004491,GO:0016491,GO:0055114,GO:0016620,GO:0018478
100706098	GO:0005515,GO:0008270
100706101	,GO:0003677,GO:0005634
100706102	GO:0010976,GO:0061709
100706104	GO:0016740,GO:0008168,GO:0032259
100706106	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740,GO:0006468,GO:0016310,GO:0035556,GO:0004697,GO:0004698,GO:0005737
100706107	GO:1990904,GO:0003676,GO:0003723,GO:0005737
100706108	GO:0005524,GO:0000166
100706109	GO:0006357,GO:0005737,GO:0005634,GO:0003700,GO:0006355
100706110	GO:0006355,GO:0005634,GO:0046983,GO:0030374,GO:0003713,GO:0035257,GO:0045893
100706111	GO:0005515
100706112	GO:0046872,GO:0016020,GO:0016021,GO:0008270,GO:0016787,GO:0008233,GO:0006508,GO:0008237,GO:0004222,GO:0005515
100706113	GO:0016020,GO:0016021,GO:0055114,GO:0016491,GO:1902600,GO:0008746,
100706115	
100706116	GO:0016020,GO:0016021,GO:0005634,GO:0005639,GO:0005637
100706118	GO:0016020,GO:0016021,GO:0005886,GO:0030054,GO:0045202,GO:0007155,GO:0042043
100706119	GO:0016020,GO:0016021,GO:0016787,GO:0004252,GO:0008233,GO:0008236,GO:0006508,GO:0005515
100706121	GO:0016740,GO:0046872,GO:0008270,GO:0006355,GO:0005634,GO:0016746,GO:0004402,GO:0016573
100706122	GO:0005262,GO:0070588,GO:0006811,GO:0005216,GO:0055085,GO:0005515,GO:0016021,GO:0016020
100706124	
100706125	GO:0016020,GO:0016021,GO:0016757,GO:0005794,GO:0000139,GO:0006486
100706126	,GO:0005634
100706129	GO:0016020,GO:0016021
100706132	GO:0016020,GO:0016021,GO:0022857,GO:0055085
100706133	GO:0016020,GO:0016021
100706135	GO:0001671
100706136	GO:0016567,GO:0004842
100706139	GO:0000166,GO:0005524,GO:0003774,GO:0003777,GO:0008017,GO:0007018,GO:0005874
100706142	
100706143	GO:0007165,GO:0007186,GO:0003924,GO:0019001,GO:0031683,GO:0001664
100706146	GO:0046872,GO:0003723,GO:0003676,GO:0005515
100706147	GO:0007188,GO:0031683,GO:0019001,GO:0005525,GO:0003924,GO:0007165,GO:0007186
100706148	GO:0005847,GO:0005634,GO:0098789
100706149	GO:0007034
100706150	GO:0006355,GO:0005634
100706153	GO:0016020,GO:0016021
100706157	GO:0006281,GO:0003684,GO:0071897
100706158	GO:0032418
100706161	GO:0060271,GO:0005929,GO:0035845,GO:0005525,GO:0000166
100706164	GO:0016020,GO:0016021,GO:0006915,GO:0042981
100706166	GO:0046872,GO:0008270,GO:0016787,GO:0008233,GO:0006508,GO:0008237,GO:0004222
100706168	GO:0005576,GO:0005515,GO:0090729,GO:0035821
100706169	GO:0005515
100706170	GO:0003676,GO:0008270,GO:0045089
100706172	GO:0005813,GO:0060271,GO:0070507,GO:0043015,GO:0005737,GO:0005856,GO:0005815,GO:0060287
100706173	GO:0005525
100706174	GO:0016020,GO:0016021,
100706177	GO:0005515
100706178	GO:0035718,GO:0016020,GO:0016021,GO:0006955,GO:0006886,GO:0042289,GO:0019882
100706179	GO:0006355,GO:0003677,GO:0005634,GO:0007275,GO:0006357,GO:0000981
100706181	GO:0016787,GO:0004252,GO:0008233,GO:0008236,GO:0006508,GO:0005615
100706182	GO:0035556
100706183	GO:0005515,GO:0006355,GO:0046872
100706185	
100706186	GO:0016787,GO:0005509,GO:0008233,GO:0006508,GO:0004198,GO:0008234
100706187	GO:0023052,GO:0045202,GO:0007268
100706188	GO:0016020,GO:0016021
100706190	GO:0016971,GO:0016972,GO:0016020,GO:0016021,GO:0016491,GO:0055114
100706191	GO:0000166,GO:0005524,GO:0046872,GO:0009058,GO:0016874,GO:0006730,GO:0004326,GO:0009396,GO:0046901
100706192	GO:0006355,GO:0003700,GO:0000976,GO:0005515,GO:0030097,GO:0045580,GO:0009615,GO:1902037
100706200	GO:0042795,GO:0005634,GO:0006368,GO:0006366,GO:0008023
100706201	GO:0030097,GO:0048793,GO:0004888,GO:0005515,GO:0016021,GO:0016020
100706202	GO:0016020,GO:0016021,GO:0008270,
100706204	GO:0001510,GO:0008168,GO:0016428,GO:0005576,GO:0016740,GO:0003723,GO:0005634,GO:0032259,GO:0008033,GO:0000049,GO:0030488
100706207	GO:0016021,GO:0030215,GO:0005515,GO:0038191
100706208	GO:0005525,GO:0003924,GO:0005509
100706209	GO:0055085,GO:0022857,GO:0016021,GO:0016020
100706211	GO:0003676,GO:0005515,GO:0003723,GO:0006417,GO:0031047
100706212	GO:0016740,GO:0008146
100706213	GO:0005515
100706216	GO:0000166,GO:0004672,GO:0004674,GO:0004675,GO:0005524,GO:0006468,GO:0007178,GO:0016020,GO:0016021,
100706217	GO:0046872,GO:0008270,GO:0006355,GO:0005634,GO:0003677,GO:0003700,GO:0043565,GO:0006357,GO:0000981,GO:0008284,GO:0008543,GO:0021514,GO:0031101,GO:0042246,GO:0043049,GO:0045582,GO:0048702,GO:0050769,GO:0060788,GO:0061026,GO:0071696,GO:2001224
100706218	GO:0005515
100706219	GO:0005525,GO:0003924,GO:0035556
100706220	GO:0007186,GO:0004930,GO:0016021
100706221	GO:0046872,GO:0005737,GO:0005634,GO:0003700,GO:0000122,GO:0043565,GO:0000578,GO:0007521,GO:0010629,GO:0014032,GO:0014033,GO:0033333,GO:0035118,GO:0035138,GO:0045666,GO:0048066,GO:0048701,GO:0048702,GO:0048703,GO:0051155,GO:0060037,GO:0060351,GO:0048869,GO:0005515,GO:0000977,GO:0042826,GO:0045165
100706224	,GO:0016020,GO:0016021
100706225	GO:0032482,GO:0005525,GO:0003924,GO:0000166,GO:0016020,GO:0005886,GO:0015031,GO:0005768,GO:0030100,GO:0012505
100706226	GO:0046872,GO:0016491,GO:0055114,GO:0005506,GO:0016702,GO:0051213,GO:0017172,GO:0042412
100706227	GO:0016020,GO:0016021,GO:0022857,GO:0055085
100706230	GO:0016192,GO:0016021,GO:0016020,GO:0005886,GO:0030054,GO:0045202,GO:0031410,GO:0030672
100706231	GO:0016020,GO:0016021
100706234	GO:0005509
100706235	GO:0060090,GO:0042995,GO:0005515,GO:0001726,GO:0030175,GO:0005902
100706239	GO:0004308,GO:0016798,GO:0008152,GO:0006629,GO:0016042,GO:0001573,GO:0005783,GO:0052794,GO:0052795,GO:0052796
100706240	GO:0030628,GO:0000386,GO:0000398,GO:0005634,GO:0006397,GO:0008380,GO:0005681
100706241	GO:0016567,GO:0035556,GO:0005515
100706245	GO:0070365,GO:0055088,GO:0003323,GO:0003700,GO:0031018,GO:1990798,GO:0009617,GO:0050796,GO:0043565,GO:0006355,GO:0008270,GO:0046872,GO:0003677,GO:0005634
100706250	,GO:0016020,GO:0016021
100706251	GO:0006886,GO:0015031
100706253	GO:0016020,GO:0016021,GO:0030054,GO:0022857,GO:0055085,GO:0045202,GO:0031410,GO:0007268,GO:0030672,GO:0006836
100706254	GO:0005515,GO:0016571,GO:0035098,GO:0005634
100706255	GO:0005452,GO:0008509,GO:0006820,GO:0016021,GO:0016020,GO:0006811,GO:0055085,GO:0015698,GO:0098656,GO:0015297,GO:0015301
100706260	GO:0016020,GO:0016021,GO:0004896,GO:0019221,GO:0005515
100706262	GO:0035267,GO:0005634,GO:0006281,GO:0006338,GO:0045892,GO:0043967,GO:0043968,GO:0060041
100706263	GO:0005634,GO:0032039
100706266	,GO:0046872,GO:0005856,GO:0007160,GO:0005925
100706267	GO:0003924,GO:0005525
100706268	GO:0005515
100706270	GO:0061817,GO:0006869,GO:0008289,GO:0016020,GO:0016021,GO:0005886,GO:0005789
100706271	GO:0016740,GO:0016020,GO:0016021,GO:0006629,GO:0005783,GO:0005789,GO:0009922,GO:0102336,GO:0102337,GO:0102338,GO:0102756,GO:0006631,GO:0006633,GO:0006636,GO:0019367,GO:0035338,GO:0042761,GO:0034625
100706272	GO:0034597,GO:0016020,GO:0016021,GO:0016787,GO:0046856,GO:0005768,GO:0005764,GO:0005765,GO:0031902,GO:0010008
100706274	GO:0016020,GO:0016021
100706278	
100706279	GO:0016740,GO:0008168,GO:0032259,GO:0017174
100706281	GO:0005576,GO:0007275,GO:0016055,GO:0005102
100706284	GO:0005515,GO:0007369
100706285	GO:0007094,GO:0005515
100706286	GO:0046872,GO:0020037,GO:0005506,GO:0005344,GO:0019825,GO:0015671
100706287	GO:0016020,GO:0016021
100706288	GO:0007165,GO:0007186,GO:0003924,GO:0005525,GO:0019001,GO:0031683,GO:0007188,GO:0016020,GO:0009416
100706289	GO:0005525,GO:0003924
100706290	GO:0003951,GO:0019674,GO:0006741,GO:0016301,GO:0016740,GO:0016310
100706291	GO:0016020,GO:0005886,GO:0061575,GO:0045737,GO:0016533,GO:0010842,GO:0035881,GO:0060041,GO:0060059
100706292	GO:0016787
100706293	GO:0005515
100706294	GO:0016020,GO:0016021,
100706296	
100706297	GO:0016705,GO:0005506,GO:0020037,GO:0055114,GO:0046872,GO:0016020,GO:0016021,GO:0016491,GO:0004497,GO:0016712
100706298	GO:0016020,GO:0016021,GO:0016192
100706299	GO:0016740,GO:0016765,GO:0008299
100706302	GO:0003924,GO:0005525
100706303	GO:0016020,GO:0016021,GO:0004930,GO:0007186
100706305	GO:0015018,GO:0016020,GO:0016740,GO:0046872,GO:0016021,GO:0006486,GO:0005794,GO:0000139
100706306	
100706307	GO:0007264,GO:0005525,GO:0003924,GO:0005515
100706309	
100706310	
100706311	,GO:0016020,GO:0016021,GO:0035677,GO:0050910,GO:0060117
100706312	GO:0070628,GO:0031011,GO:0006511,GO:0016579,GO:0004843,GO:0016787,GO:0008233,GO:0006508,GO:0008234,GO:1904888,GO:0018215
100706313	GO:0035329,GO:0003700,GO:0006355,GO:0003677,GO:0005634,GO:0045944
100706314	GO:0016020,GO:0016021,GO:0004252,GO:0006508,GO:0005615
100706315	GO:0016020,GO:0016021,GO:0022857,GO:0055085,GO:0002040,GO:0061300,GO:0043066,GO:0001885,GO:0046323,GO:0005355
100706316	GO:0048701,GO:0005515
100706318	
100706320	GO:0004536,GO:0005737,GO:0005634,GO:0006915,GO:0016787,GO:0006309
100706322	GO:0006813,GO:0005249,GO:0006811,GO:0005216,GO:0055085,GO:0016020,GO:0016021,GO:0005634,GO:0005244,GO:0034765,GO:0005267,GO:0071805
100706323	GO:0005576,GO:0016021,GO:0007155,GO:0005540,GO:0031101
100706325	
100706326	GO:0016020,GO:0016021,GO:0005886,GO:0006811,GO:0000139,GO:0015293,GO:0055085,GO:0005783,GO:0005789,GO:0006814,,GO:0030282,GO:0051216
100706327	GO:0016849,GO:0009190,GO:0035556,GO:0006468,GO:0005524,GO:0004672,GO:0016020,GO:0016021,GO:0016829,GO:0004383,GO:0006182
100706331	GO:0004855,GO:0004854,GO:0043546,GO:0030151,GO:0046872,GO:0016491,GO:0055114,GO:0051537,GO:0022900,GO:0009055,GO:0005506,GO:0050660,GO:0051536,GO:0071949,GO:0005777
100706332	,GO:0016020,GO:0016021
100706333	GO:0030215,GO:0005515
100706334	GO:0005515,GO:0016021,GO:0016020
100706335	GO:0008194
100706337	GO:0005515,GO:0005634
100706339	GO:0016740,GO:0008146,GO:0004304
100706340	GO:0003677,GO:0005634,GO:0007275,GO:0001889,GO:0035622
